ano,rodada,data,mandante,gm,gv,visitante,local,perda_pontos_m,perda_pontos_v
2014,8,2014-05-27,Joinville,1,0,América-RN,Arena Joinville,,
2014,8,2014-05-27,Paraná,1,2,Ponte Preta,Durival Britto,,
2014,8,2014-05-27,Portuguesa,1,4,Sampaio Corrêa,Canindé,,
2014,8,2014-05-27,Atlético-GO,3,0,América-MG,Serra Dourada,,
2014,8,2014-05-27,Bragantino,1,1,Vasco,Nabi Abi Chedid,,
2014,8,2014-05-27,Ceará,4,0,Vila Nova,Horácio Domingos,,
2014,8,2014-05-27,Luverdense,1,0,Icasa,Passo das Emas,,
2014,8,2014-05-27,Náutico,0,1,Avaí,Aflitos,,
2014,9,2014-05-30,América-RN,2,0,Luverdense,Nazarenão,,
2014,9,2014-05-30,Avaí,0,1,ABC,Ressacada,,
2014,9,2014-05-30,Oeste,2,2,Paraná,Amaros,,
2014,9,2014-05-30,Santa Cruz,2,0,Joinville,Arruda,,
2014,9,2014-05-31,América-MG,1,3,Náutico,Soares de Azevedo,,
2014,9,2014-05-31,Ponte Preta,1,0,Boa,Moisés Lucarelli,,
2014,9,2014-05-31,Sampaio Corrêa,2,2,Ceará,Castelão,,
2014,9,2014-05-31,Vasco,1,1,Portuguesa,Raulino de Oliveira,,
2014,9,2014-05-31,Icasa,1,0,Atlético-GO,Mauro Sampaio,,
2014,9,2014-05-31,Vila Nova,1,1,Bragantino,Serra Dourada,,
2014,10,2014-06-03,Bragantino,1,2,Ceará,Nabi Abi Chedid,,
2014,10,2014-06-03,Portuguesa,2,1,América-MG,Canindé,,
2014,10,2014-06-03,Sampaio Corrêa,3,0,América-RN,Castelão,,
2014,10,2014-06-03,Santa Cruz,2,1,Ponte Preta,Arruda,,
2014,10,2014-06-03,ABC,1,1,Náutico,Iberezão,,
2014,10,2014-06-03,Boa,0,2,Vasco,Dilzon Melo,,
2014,10,2014-06-03,Icasa,0,2,Avaí,Mauro Sampaio,,
2014,10,2014-06-06,Joinville,1,0,Vila Nova,Arena Joinville,,
2014,10,2014-06-06,Paraná,0,2,Luverdense,Durival Britto,,
2014,10,2014-07-22,Atlético-GO,4,2,Oeste,Serra Dourada,,
2014,11,2014-07-15,América-MG,1,0,Paraná,Independência,,
2014,11,2014-07-15,América-RN,4,2,Bragantino,Arena das Dunas,,
2014,11,2014-07-15,Avaí,2,1,Atlético-GO,Ressacada,,
2014,11,2014-07-15,Ceará,1,3,Joinville,Presidente Vargas,,
2014,11,2014-07-15,Luverdense,3,1,ABC,Passo das Emas,,
2014,11,2014-07-15,Náutico,1,0,Sampaio Corrêa,Arena Pernambuco,,
2014,11,2014-07-15,Oeste,0,0,Icasa,Amaros,,
2014,11,2014-07-15,Ponte Preta,0,0,Portuguesa,Moisés Lucarelli,,
2014,11,2014-07-15,Vasco,4,1,Santa Cruz,Arena Pantanal,,
2014,11,2014-07-15,Vila Nova,0,2,Boa,Serra Dourada,,
2014,12,2014-07-18,ABC,2,1,Joinville,Frasqueirão,,
2014,12,2014-07-18,América-MG,3,0,Oeste,Independência,,
2014,12,2014-07-18,Avaí,1,0,Ponte Preta,Ressacada,,
2014,12,2014-07-18,Portuguesa,1,1,Paraná,Canindé,,
2014,12,2014-07-19,Bragantino,0,1,Sampaio Corrêa,Nabi Abi Chedid,,
2014,12,2014-07-19,Ceará,2,1,Icasa,Castelão,,
2014,12,2014-07-19,Luverdense,0,2,Atlético-GO,Passo das Emas,,
2014,12,2014-07-19,Náutico,1,3,Boa,Arena Pernambuco,,
2014,12,2014-07-19,Vasco,1,1,América-RN,São Januário,,
2014,12,2014-07-19,Vila Nova,3,2,Santa Cruz,Serra Dourada,,
2014,13,2014-07-22,Icasa,2,0,Portuguesa,Mauro Sampaio,,
2014,13,2014-07-25,Oeste,2,1,Luverdense,Amaros,,
2014,13,2014-07-25,América-RN,1,0,América-MG,Arena das Dunas,,
2014,13,2014-07-25,Boa,2,1,Bragantino,Dilzon Melo,,
2014,13,2014-07-26,Atlético-GO,2,0,Náutico,Serra Dourada,,
2014,13,2014-07-26,Joinville,0,1,Avaí,Arena Joinville,,
2014,13,2014-07-26,Ponte Preta,0,0,Vasco,Moisés Lucarelli,,
2014,13,2014-07-26,Santa Cruz,2,3,Ceará,Arruda,,
2014,13,2014-07-26,Paraná,1,0,ABC,Durival Britto,,
2014,13,2014-07-26,Sampaio Corrêa,2,0,Vila Nova,Castelão,,
2014,14,2014-07-29,Náutico,1,0,Icasa,Arena Pernambuco,,
2014,14,2014-07-29,Portuguesa,0,0,Oeste,Canindé,,
2014,14,2014-08-01,Avaí,1,2,Luverdense,Ressacada,,
2014,14,2014-08-01,Vila Nova,0,2,Atlético-GO,Serra Dourada,,
2014,14,2014-08-02,América-MG,1,0,ABC,Independência,,
2014,14,2014-08-02,América-RN,0,1,Santa Cruz,Arena das Dunas,,
2014,14,2014-08-02,Bragantino,1,0,Joinville,Nabi Abi Chedid,,
2014,14,2014-08-02,Sampaio Corrêa,3,3,Ponte Preta,Castelão,,
2014,14,2014-08-02,Vasco,1,0,Paraná,São Januário,,
2014,14,2014-08-02,Ceará,2,2,Boa,Presidente Vargas,,
2014,15,2014-08-05,Luverdense,3,1,Portuguesa,Passo das Emas,,
2014,15,2014-08-05,Joinville,3,1,Sampaio Corrêa,Arena Joinville,,
2014,15,2014-08-08,Atlético-GO,0,2,Ceará,Serra Dourada,,
2014,15,2014-08-08,Icasa,2,0,América-MG,Mauro Sampaio,,
2014,15,2014-08-08,Ponte Preta,1,0,Bragantino,Moisés Lucarelli,,
2014,15,2014-08-09,ABC,1,2,Vasco,Arena das Dunas,,
2014,15,2014-08-09,Paraná,3,1,Vila Nova,Durival Britto,,
2014,15,2014-08-09,Santa Cruz,3,0,Náutico,Arruda,,
2014,15,2014-08-09,Boa,3,2,América-RN,Dilzon Melo,,
2014,15,2014-08-09,Oeste,0,0,Avaí,Amaros,,
2014,16,2014-08-12,ABC,0,0,Portuguesa,Arena das Dunas,,
2014,16,2014-08-12,Avaí,2,0,América-MG,Ressacada,,
2014,16,2014-08-15,Atlético-GO,2,1,Paraná,Serra Dourada,,
2014,16,2014-08-15,Ponte Preta,2,0,Joinville,Moisés Lucarelli,,
2014,16,2014-08-16,Icasa,0,2,América-RN,Mauro Sampaio,,
2014,16,2014-08-16,Luverdense,0,2,Náutico,Arena Pantanal,,
2014,16,2014-10-14,Santa Cruz,2,1,Bragantino,Arruda,,
2014,16,2014-08-16,Vasco,2,0,Ceará,São Januário,,
2014,16,2014-08-16,Boa,2,1,Sampaio Corrêa,Dilzon Melo,,
2014,16,2014-08-16,Oeste,1,3,Vila Nova,Amaros,,
2014,17,2014-08-19,América-RN,0,2,Ponte Preta,Arena das Dunas,,
2014,17,2014-08-19,Sampaio Corrêa,0,0,Santa Cruz,Castelão,,
2014,17,2014-08-19,Ceará,1,2,ABC,Presidente Vargas,,
2014,17,2014-08-19,Paraná,1,0,Icasa,Durival Britto,,
2014,17,2014-08-19,Joinville,2,1,Boa,Arena Joinville,,
2014,17,2014-08-19,Náutico,3,2,Oeste,Arena Pernambuco,,
2014,17,2014-08-19,Portuguesa,1,3,Avaí,Canindé,,
2014,17,2014-08-19,Vila Nova,2,1,Vasco,Mané Garrincha,,
2014,17,2014-08-19,Bragantino,2,1,Atlético-GO,Nabi Abi Chedid,,
2014,17,2014-08-19,América-MG,2,0,Luverdense,Independência,,
2014,18,2014-08-22,América-MG,3,0,Ponte Preta,Independência,,
2014,18,2014-08-22,Oeste,2,1,Boa,Amaros,,
2014,18,2014-08-22,Icasa,1,1,Vasco,Mauro Sampaio,,
2014,18,2014-08-23,Atlético-GO,2,4,Sampaio Corrêa,Serra Dourada,,
2014,18,2014-08-23,Avaí,0,0,Santa Cruz,Ressacada,,
2014,18,2014-08-23,Náutico,2,1,América-RN,Arena Pernambuco,,
2014,18,2014-08-23,Paraná,1,0,Bragantino,Durival Britto,,
2014,18,2014-08-23,Portuguesa,1,1,Ceará,Canindé,,
2014,18,2014-08-23,ABC,0,2,Vila Nova,Frasqueirão,,
2014,18,2014-08-23,Luverdense,2,2,Joinville,Passo das Emas,,
2014,19,2014-08-26,Boa,2,0,Icasa,Dilzon Melo,,
2014,19,2014-08-26,Vila Nova,1,2,Portuguesa,Serra Dourada,,
2014,19,2014-08-29,Joinville,2,1,Oeste,Arena Joinville,,
2014,19,2014-08-29,Sampaio Corrêa,0,0,América-MG,Castelão,,
2014,19,2014-08-29,Santa Cruz,2,0,Atlético-GO,Arruda,,
2014,19,2014-08-30,América-RN,2,3,Paraná,Arena das Dunas,,
2014,19,2014-08-30,Bragantino,1,0,ABC,Nabi Abi Chedid,,
2014,19,2014-08-30,Ponte Preta,2,0,Náutico,Moisés Lucarelli,,
2014,19,2014-08-30,Vasco,0,5,Avaí,São Januário,,
2014,19,2014-08-30,Ceará,3,1,Luverdense,Castelão,,
2014,20,2014-09-02,Atlético-GO,0,3,Boa,Serra Dourada,,
2014,20,2014-09-02,Paraná,0,0,Sampaio Corrêa,Durival Britto,,
2014,20,2014-09-02,Portuguesa,1,2,Joinville,Canindé,,
2014,20,2014-09-05,Icasa,0,1,Ponte Preta,Mauro Sampaio,,
2014,20,2014-09-06,ABC,2,1,Santa Cruz,Arena das Dunas,,
2014,20,2014-09-06,América-MG,2,3,Vasco,Independência,,
2014,20,2014-09-06,Avaí,0,0,América-RN,Ressacada,,
2014,20,2014-09-06,Náutico,0,0,Bragantino,Arena Pernambuco,,
2014,20,2014-09-06,Luverdense,2,0,Vila Nova,Passo das Emas,,
2014,20,2014-09-06,Oeste,3,1,Ceará,Amaros,,
2014,21,2014-09-08,Joinville,3,0,Paraná,Arena Joinville,,
2014,21,2014-09-09,Boa,0,0,ABC,Dilzon Melo,,
2014,21,2014-09-09,Ponte Preta,3,4,Atlético-GO,Moisés Lucarelli,,
2014,21,2014-09-09,América-RN,0,1,Oeste,Arena das Dunas,,
2014,21,2014-09-09,Bragantino,1,4,Avaí,Nabi Abi Chedid,,
2014,21,2014-09-09,Ceará,5,2,América-MG,Castelão,,
2014,21,2014-09-09,Sampaio Corrêa,3,2,Icasa,Castelão,,
2014,21,2014-09-09,Santa Cruz,1,0,Portuguesa,Arruda,,
2014,21,2014-09-09,Vasco,2,0,Luverdense,São Januário,,
2014,21,2014-09-09,Vila Nova,0,1,Náutico,Serra Dourada,,
2014,22,2014-09-12,Icasa,1,1,Joinville,Mauro Sampaio,,
2014,22,2014-09-12,Náutico,2,1,Ceará,Arena Pernambuco,,
2014,22,2014-09-12,Oeste,0,0,Sampaio Corrêa,Amaros,,
2014,22,2014-09-12,Luverdense,0,1,Ponte Preta,Passo das Emas,,
2014,22,2014-09-13,ABC,0,0,América-RN,Arena das Dunas,,
2014,22,2014-09-13,América-MG,0,2,Boa,Independência,,
2014,22,2014-09-13,Atlético-GO,1,1,Vasco,Mané Garrincha,,
2014,22,2014-09-13,Paraná,3,2,Santa Cruz,Durival Britto,,
2014,22,2014-09-13,Avaí,2,1,Vila Nova,Ressacada,,
2014,22,2014-09-13,Portuguesa,1,3,Bragantino,Canindé,,
2014,23,2014-09-16,América-MG,0,2,Bragantino,Independência,,
2014,23,2014-09-16,Atlético-GO,2,0,América-RN,Serra Dourada,,
2014,23,2014-09-16,Avaí,3,2,Sampaio Corrêa,Ressacada,,
2014,23,2014-09-16,Náutico,1,2,Joinville,Arena Pernambuco,,
2014,23,2014-09-16,Paraná,0,0,Ceará,Durival Britto,,
2014,23,2014-09-16,Portuguesa,1,1,Boa,Canindé,,
2014,23,2014-09-16,ABC,0,2,Ponte Preta,Arena das Dunas,,
2014,23,2014-09-16,Icasa,0,1,Vila Nova,Mauro Sampaio,,
2014,23,2014-09-16,Luverdense,2,1,Santa Cruz,Passo das Emas,,
2014,23,2014-09-16,Oeste,1,1,Vasco,Amaros,,
2014,24,2014-09-19,América-RN,1,1,Portuguesa,Arena das Dunas,,
2014,24,2014-09-19,Ceará,2,2,Avaí,Castelão,,
2014,24,2014-09-20,Joinville,2,0,Atlético-GO,Arena Joinville,,
2014,24,2014-09-20,Ponte Preta,5,1,Oeste,Moisés Lucarelli,,
2014,24,2014-09-20,Sampaio Corrêa,2,1,ABC,Castelão,,
2014,24,2014-09-20,Santa Cruz,1,1,Icasa,Arruda,,
2014,24,2014-09-20,Vasco,2,1,Náutico,São Januário,,
2014,24,2014-09-20,Vila Nova,0,1,América-MG,Serra Dourada,,
2014,24,2014-09-20,Boa,1,0,Paraná,Dilzon Melo,,
2014,24,2014-09-20,Bragantino,2,0,Luverdense,Nabi Abi Chedid,,
2014,25,2014-09-23,ABC,2,0,Atlético-GO,Frasqueirão,,
2014,25,2014-09-23,Boa,2,1,Luverdense,Dilzon Melo,,
2014,25,2014-09-23,Bragantino,2,1,Icasa,Nabi Abi Chedid,,
2014,25,2014-09-23,Joinville,1,1,América-MG,Arena Joinville,,
2014,25,2014-09-23,Paraná,1,1,Avaí,Durival Britto,,
2014,25,2014-09-23,Vila Nova,0,3,Ponte Preta,Serra Dourada,,
2014,25,2014-09-23,Ceará,2,0,América-RN,Castelão,,
2014,25,2014-09-23,Portuguesa,0,0,Náutico,Canindé,,
2014,25,2014-09-23,Sampaio Corrêa,2,2,Vasco,Castelão,,
2014,25,2014-09-23,Santa Cruz,3,0,Oeste,Arruda,,
2014,26,2014-09-26,América-RN,0,1,Vila Nova,Arena das Dunas,,
2014,26,2014-09-26,Luverdense,0,1,Sampaio Corrêa,Passo das Emas,,
2014,26,2014-09-26,Náutico,3,1,Paraná,Arena Pernambuco,,
2014,26,2014-09-26,Vasco,2,0,Joinville,São Januário,,
2014,26,2014-09-27,América-MG,1,0,Santa Cruz,Independência,,
2014,26,2014-09-27,Avaí,2,0,Boa,Ressacada,,
2014,26,2014-09-27,Oeste,4,1,Bragantino,Amaros,,
2014,26,2014-09-27,Ponte Preta,3,1,Ceará,Moisés Lucarelli,,
2014,26,2014-09-27,Atlético-GO,2,1,Portuguesa,Serra Dourada,,
2014,26,2014-09-27,Icasa,1,0,ABC,Mauro Sampaio,,
2014,27,2014-09-30,Icasa,1,0,Luverdense,Mauro Sampaio,,
2014,27,2014-09-30,Sampaio Corrêa,0,0,Portuguesa,Castelão,,
2014,27,2014-09-30,Vila Nova,1,5,Ceará,Serra Dourada,,
2014,27,2014-09-30,Ponte Preta,2,2,Paraná,Moisés Lucarelli,,
2014,27,2014-10-03,América-MG,1,1,Atlético-GO,Independência,6,0
2014,27,2014-10-03,Santa Cruz,3,0,Boa,Arena Pernambuco,,
2014,27,2014-10-03,Vasco,2,2,Bragantino,São Januário,,
2014,27,2014-10-04,Avaí,0,2,Náutico,Ressacada,,
2014,27,2014-10-04,América-RN,1,0,Joinville,Arena das Dunas,,
2014,27,2014-10-04,Oeste,1,0,ABC,Amaros,,
2014,28,2014-10-07,Atlético-GO,0,0,Icasa,Serra Dourada,,
2014,28,2014-10-07,Boa,0,1,Ponte Preta,Dilzon Melo,,
2014,28,2014-10-07,Bragantino,1,2,Vila Nova,Nabi Abi Chedid,,
2014,28,2014-10-07,Ceará,1,1,Sampaio Corrêa,Castelão,,
2014,28,2014-10-07,Náutico,1,4,América-MG,Arena Pernambuco,,
2014,28,2014-10-07,Paraná,0,0,Oeste,Durival Britto,,
2014,28,2014-10-07,ABC,2,1,Avaí,Frasqueirão,,
2014,28,2014-10-07,Joinville,1,1,Santa Cruz,Arena Joinville,,
2014,28,2014-10-07,Luverdense,2,1,América-RN,Passo das Emas,,
2014,28,2014-10-07,Portuguesa,0,1,Vasco,Canindé,,
2014,29,2014-10-10,Ceará,1,0,Bragantino,Castelão,,
2014,29,2014-10-10,Oeste,1,2,Atlético-GO,Amaros,,
2014,29,2014-10-10,Vasco,2,0,Boa,São Januário,,
2014,29,2014-10-10,Vila Nova,0,1,Joinville,Serra Dourada,,
2014,29,2014-10-11,América-MG,3,1,Portuguesa,Independência,,
2014,29,2014-10-11,Náutico,2,1,ABC,Arena Pernambuco,,
2014,29,2014-10-11,Ponte Preta,1,1,Santa Cruz,Moisés Lucarelli,,
2014,29,2014-10-11,América-RN,2,2,Sampaio Corrêa,Arena das Dunas,,
2014,29,2014-10-11,Avaí,1,0,Icasa,Ressacada,,
2014,29,2014-10-11,Luverdense,0,2,Paraná,Passo das Emas,,
2014,30,2014-10-14,Boa,3,0,Vila Nova,Dilzon Melo,,
2014,30,2014-10-14,Atlético-GO,2,0,Avaí,Serra Dourada,,
2014,30,2014-10-17,Icasa,0,0,Oeste,Mauro Sampaio,,
2014,30,2014-10-17,Portuguesa,0,3,Ponte Preta,Canindé,,
2014,30,2014-10-17,Paraná,1,1,América-MG,Durival Britto,,
2014,30,2014-10-18,Joinville,3,0,Ceará,Arena Joinville,,
2014,30,2014-10-18,Sampaio Corrêa,1,1,Náutico,Castelão,,
2014,30,2014-10-18,Santa Cruz,1,0,Vasco,Arena Pernambuco,,
2014,30,2014-10-18,Bragantino,2,1,América-RN,Nabi Abi Chedid,,
2014,30,2014-10-18,ABC,0,1,Luverdense,Frasqueirão,,
2014,31,2014-10-21,América-RN,2,0,Vasco,Arena das Dunas,,
2014,31,2014-10-21,Icasa,2,1,Ceará,Mauro Sampaio,,
2014,31,2014-10-21,Oeste,1,3,América-MG,Amaros,,
2014,31,2014-10-21,Paraná,1,0,Portuguesa,Durival Britto,,
2014,31,2014-10-21,Ponte Preta,3,1,Avaí,Moisés Lucarelli,,
2014,31,2014-10-21,Sampaio Corrêa,3,0,Bragantino,Castelão,,
2014,31,2014-10-21,Atlético-GO,3,0,Luverdense,Serra Dourada,,
2014,31,2014-10-21,Boa,1,0,Náutico,Dilzon Melo,,
2014,31,2014-10-21,Joinville,3,0,ABC,Arena Joinville,,
2014,31,2014-10-28,Santa Cruz,5,1,Vila Nova,Arena Pernambuco,,
2014,32,2014-10-24,América-MG,2,1,América-RN,Independência,,
2014,32,2014-10-24,Avaí,0,3,Joinville,Ressacada,,
2014,32,2014-10-24,Portuguesa,1,2,Icasa,Canindé,,
2014,32,2014-10-24,ABC,2,1,Paraná,Frasqueirão,,
2014,32,2014-10-24,Ceará,0,2,Santa Cruz,Castelão,,
2014,32,2014-10-25,Bragantino,4,2,Boa,Nabi Abi Chedid,,
2014,32,2014-10-25,Vasco,1,1,Ponte Preta,São Januário,,
2014,32,2014-10-25,Náutico,1,2,Atlético-GO,Arena Pernambuco,,
2014,32,2014-10-25,Luverdense,1,0,Oeste,Passo das Emas,,
2014,32,2014-10-25,Vila Nova,4,1,Sampaio Corrêa,Serra Dourada,,
2014,33,2014-10-28,Oeste,3,0,Portuguesa,Amaros,,
2014,33,2014-10-28,Joinville,1,0,Bragantino,Arena Joinville,,
2014,33,2014-10-28,Luverdense,3,1,Avaí,Passo das Emas,,
2014,33,2014-10-31,Atlético-GO,3,1,Vila Nova,Serra Dourada,,
2014,33,2014-10-31,Paraná,1,1,Vasco,Durival Britto,,
2014,33,2014-11-01,Ponte Preta,1,0,Sampaio Corrêa,Moisés Lucarelli,,
2014,33,2014-11-01,Santa Cruz,0,1,América-RN,Arena Pernambuco,,
2014,33,2014-11-01,ABC,1,0,América-MG,Frasqueirão,,
2014,33,2014-11-01,Icasa,3,1,Náutico,Mauro Sampaio,,
2014,33,2014-11-01,Boa,3,1,Ceará,Dilzon Melo,,
2014,34,2014-11-04,Avaí,0,0,Oeste,Ressacada,,
2014,34,2014-11-04,Sampaio Corrêa,1,2,Joinville,Castelão,,
2014,34,2014-11-07,América-RN,1,3,Boa,Arena das Dunas,,
2014,34,2014-11-07,Ceará,0,0,Atlético-GO,Castelão,,
2014,34,2014-11-08,Bragantino,0,2,Ponte Preta,Nabi Abi Chedid,,
2014,34,2014-11-08,Vasco,1,0,ABC,Maracanã,,
2014,34,2014-11-08,América-MG,1,1,Icasa,Independência,,
2014,34,2014-11-08,Náutico,0,0,Santa Cruz,Arena Pernambuco,,
2014,34,2014-11-08,Portuguesa,1,0,Luverdense,Canindé,,
2014,34,2014-11-08,Vila Nova,2,0,Paraná,Serra Dourada,,
2014,35,2014-11-11,Portuguesa,0,0,ABC,Canindé,,
2014,35,2014-11-11,Paraná,2,0,Atlético-GO,Durival Britto,,
2014,35,2014-11-14,Vila Nova,0,1,Oeste,Serra Dourada,,
2014,35,2014-11-14,América-MG,3,0,Avaí,Independência,,
2014,35,2014-11-15,Ceará,2,0,Vasco,Castelão,,
2014,35,2014-11-15,Joinville,3,1,Ponte Preta,Arena Joinville,,
2014,35,2014-11-15,Bragantino,2,1,Santa Cruz,Nabi Abi Chedid,,
2014,35,2014-11-15,Náutico,1,0,Luverdense,Arena Pernambuco,,
2014,35,2014-11-15,América-RN,2,0,Icasa,Nazarenão,,
2014,35,2014-11-15,Sampaio Corrêa,3,0,Boa,Castelão,,
2014,36,2014-11-18,Atlético-GO,1,0,Bragantino,Serra Dourada,,
2014,36,2014-11-18,Avaí,2,0,Portuguesa,Ressacada,,
2014,36,2014-11-18,Icasa,1,2,Paraná,Mauro Sampaio,,
2014,36,2014-11-18,Oeste,2,0,Náutico,Amaros,,
2014,36,2014-11-18,ABC,1,0,Ceará,Arena das Dunas,,
2014,36,2014-11-18,Boa,1,0,Joinville,Dilzon Melo,,
2014,36,2014-11-18,Luverdense,1,2,América-MG,Passo das Emas,,
2014,36,2014-11-18,Ponte Preta,2,2,América-RN,Moisés Lucarelli,,
2014,36,2014-11-18,Santa Cruz,0,2,Sampaio Corrêa,Arruda,,
2014,36,2014-11-18,Vasco,3,1,Vila Nova,São Januário,,
2014,37,2014-11-21,América-RN,1,0,Náutico,Arena das Dunas,,
2014,37,2014-11-21,Bragantino,1,1,Paraná,Nabi Abi Chedid,,
2014,37,2014-11-21,Vila Nova,3,5,ABC,Serra Dourada,,
2014,37,2014-11-22,Boa,1,0,Oeste,Dilzon Melo,,
2014,37,2014-11-22,Joinville,1,1,Luverdense,Arena Joinville,,
2014,37,2014-11-22,Ponte Preta,0,1,América-MG,Moisés Lucarelli,,
2014,37,2014-11-22,Vasco,1,1,Icasa,Maracanã,,
2014,37,2014-11-22,Santa Cruz,0,1,Avaí,Arruda,,
2014,37,2014-11-22,Ceará,2,1,Portuguesa,Castelão,,
2014,37,2014-11-22,Sampaio Corrêa,1,2,Atlético-GO,Castelão,,
2014,38,2014-11-28,Portuguesa,2,3,Vila Nova,Canindé,,
2014,38,2014-11-29,ABC,0,2,Bragantino,Frasqueirão,,
2014,38,2014-11-29,América-MG,4,0,Sampaio Corrêa,Independência,,
2014,38,2014-11-29,Atlético-GO,2,3,Santa Cruz,Serra Dourada,,
2014,38,2014-11-29,Avaí,1,0,Vasco,Ressacada,,
2014,38,2014-11-29,Icasa,3,2,Boa,Mauro Sampaio,,
2014,38,2014-11-29,Luverdense,1,0,Ceará,Passo das Emas,,
2014,38,2014-11-29,Náutico,1,1,Ponte Preta,Arena Pernambuco,,
2014,38,2014-11-29,Oeste,1,0,Joinville,Amaros,,
2014,38,2014-11-29,Paraná,4,1,América-RN,Durival Britto,,
2015,1,2015-05-08,ABC,0,1,Oeste,Frasqueirão,,
2015,1,2015-05-08,Atlético-GO,1,0,Boa,Serra Dourada,,
2015,1,2015-05-08,Paraná,1,0,Ceará,Durival Britto,,
2015,1,2015-05-08,Mogi Mirim,1,2,Criciúma,Romildo Ferreira,,
2015,1,2015-05-09,América-MG,1,1,Bahia,Independência,,
2015,1,2015-05-09,Macaé,2,0,Santa Cruz,Cláudio Moacyr,,
2015,1,2015-05-09,Náutico,1,0,Luverdense,Arena Pernambuco,,
2015,1,2015-05-09,Vitória,0,2,Sampaio Corrêa,Barradão,,
2015,1,2015-05-09,CRB,2,0,Bragantino,Rei Pelé,,
2015,1,2015-05-09,Paysandu,0,1,Botafogo,Mangueirão,,
2015,2,2015-05-15,Sampaio Corrêa,3,1,Macaé,Castelão,,
2015,2,2015-05-15,Bahia,4,1,Mogi Mirim,Pituaçu,,
2015,2,2015-05-15,Santa Cruz,4,1,Paraná,Arruda,,
2015,2,2015-05-15,Criciúma,0,2,ABC,Heriberto Hulse,,
2015,2,2015-05-16,Botafogo,4,1,CRB,Nilton Santos,,
2015,2,2015-05-16,Bragantino,1,0,Paysandu,Nabi Abi Chedid,,
2015,2,2015-05-16,Boa,0,1,Náutico,Dilzon Melo,,
2015,2,2015-05-16,Oeste,1,2,Vitória,José Liberatti,,
2015,2,2015-05-16,Ceará,2,0,Atlético-GO,Presidente Vargas,,
2015,2,2015-05-16,Luverdense,1,0,América-MG,Passo das Emas,,
2015,3,2015-05-19,Macaé,4,2,Oeste,Cláudio Moacyr,,
2015,3,2015-05-19,Náutico,2,0,Criciúma,Arena Pernambuco,,
2015,3,2015-05-22,Vitória,4,1,Bragantino,Barradão,,
2015,3,2015-05-22,Mogi Mirim,1,1,Sampaio Corrêa,Romildo Ferreira,,
2015,3,2015-05-23,América-MG,4,1,Santa Cruz,Independência,,
2015,3,2015-05-23,Paraná,1,1,Boa,Durival Britto,,
2015,3,2015-05-23,Paysandu,2,1,Ceará,Mangueirão,,
2015,3,2015-05-23,Atlético-GO,0,0,Botafogo,Mané Garrincha,,
2015,3,2015-05-23,ABC,1,1,Luverdense,Frasqueirão,,
2015,3,2015-05-23,CRB,0,3,Bahia,Rei Pelé,,
2015,4,2015-05-26,Ceará,1,1,CRB,Presidente Vargas,,
2015,4,2015-05-29,Santa Cruz,0,1,ABC,Arruda,,
2015,4,2015-05-29,Bragantino,0,1,América-MG,Nabi Abi Chedid,,
2015,4,2015-05-29,Bahia,1,0,Paraná,Fonte Nova,,
2015,4,2015-05-30,Botafogo,2,0,Vitória,Nilton Santos,,
2015,4,2015-05-30,Boa,0,1,Paysandu,Dilzon Melo,,
2015,4,2015-05-30,Criciúma,1,0,Atlético-GO,Heriberto Hulse,,
2015,4,2015-05-30,Sampaio Corrêa,1,1,Náutico,Castelão,,
2015,4,2015-05-30,Luverdense,1,2,Macaé,Passo das Emas,,
2015,4,2015-05-30,Oeste,0,0,Mogi Mirim,José Liberatti,,
2015,5,2015-06-02,ABC,1,1,Bragantino,Frasqueirão,,
2015,5,2015-06-02,América-MG,1,0,Sampaio Corrêa,Independência,,
2015,5,2015-06-02,Mogi Mirim,0,2,Boa,Romildo Ferreira,,
2015,5,2015-06-02,Náutico,2,0,Ceará,Arena Pernambuco,,
2015,5,2015-06-02,Paysandu,2,1,Santa Cruz,Curuzu,,
2015,5,2015-06-02,Vitória,2,1,Criciúma,Barradão,,
2015,5,2015-06-02,Atlético-GO,0,1,Luverdense,Serra Dourada,,
2015,5,2015-06-02,CRB,3,0,Oeste,Rei Pelé,,
2015,5,2015-06-02,Macaé,0,0,Bahia,Cláudio Moacyr,,
2015,5,2015-06-02,Paraná,1,2,Botafogo,Durival Britto,,
2015,6,2015-06-05,Bragantino,2,0,Bahia,Nabi Abi Chedid,,
2015,6,2015-06-05,Ceará,1,3,Sampaio Corrêa,Castelão,,
2015,6,2015-06-05,Criciúma,0,3,Macaé,Heriberto Hulse,,
2015,6,2015-06-05,Luverdense,2,2,Santa Cruz,Passo das Emas,,
2015,6,2015-06-05,Náutico,2,1,América-MG,Arena Pernambuco,,
2015,6,2015-06-05,Vitória,3,1,Atlético-GO,Barradão,,
2015,6,2015-06-05,Boa,1,2,Oeste,Dilzon Melo,,
2015,6,2015-06-05,CRB,0,1,ABC,Rei Pelé,,
2015,6,2015-06-05,Paysandu,2,1,Paraná,Mangueirão,,
2015,6,2015-06-05,Botafogo,3,0,Mogi Mirim,Nilton Santos,,
2015,7,2015-06-09,Paraná,1,0,Luverdense,Durival Britto,,
2015,7,2015-06-09,Oeste,0,1,Botafogo,José Liberatti,,
2015,7,2015-06-12,ABC,0,2,Paysandu,Frasqueirão,,
2015,7,2015-06-12,Sampaio Corrêa,3,1,Criciúma,Castelão,,
